trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
3461,15984.6200,17749.6200,21043.9950,9670.2450,22947.7450,24436.4950,20992.1200,9147.1200,11463.9950,14865.8700,6557.1200,13703.9950,17374.6200,11526.4950,12645.2450,18554.6200,14674.6200,8550.2450,11547.7450,8828.9950,13923.9950,-2272.8800,13431.4950,15653.3700,-3241.6300,634.6200,1603.3700,3673.3700,1285.8700,921.4950,8067.7450,24979.6200,-16224.1300,-11263.5050,-13314.1300,13735.2450,16157.7450,10297.7450,14098.3700,9470.2450,17021.4950,13012.7450,7652.7450,9315.2450,9186.4950
3462,15973.3800,17738.3800,21065.2550,9691.5050,22777.7550,24425.2550,20888.3800,9168.3800,11485.2550,14879.6300,6578.3800,13692.7550,17388.3800,11544.6300,12625.2550,18549.0050,14654.6300,8571.5050,11536.5050,8817.7550,14009.0050,-2222.8700,13421.5050,15744.6300,-3252.8700,655.8800,1624.6300,3670.8800,1108.3800,910.2550,7957.7550,25000.8800,-16297.8700,-11373.4950,-13325.3700,13710.2550,16146.5050,10286.5050,14181.5050,9459.0050,17005.2550,13001.5050,7697.1300,9720.2550,9175.2550
3463,16009.6400,17644.0150,21086.5150,9680.2650,22766.5150,24512.7650,20877.1400,9010.2650,11572.7650,14900.8900,6567.1400,13721.5150,17409.6400,11558.3900,12584.0150,18529.0150,14613.3900,8614.0150,11557.7650,8806.5150,14030.2650,-2201.6100,13442.7650,15733.3900,-3264.1100,680.8900,1735.8900,3660.8900,1129.6400,831.5150,7979.0150,25022.1400,-16309.1100,-11384.7350,-13336.6100,13731.5150,16135.2650,10261.5150,14170.2650,9447.7650,16994.0150,13061.5150,7747.7650,10164.0150,9196.5150
3464,16030.9000,17516.5250,21075.2750,9669.0250,22787.7750,24534.0250,20782.7750,8840.2750,11561.5250,14905.9000,6595.9000,13739.6500,17414.6500,11579.6500,12572.7750,18487.7750,14602.1500,8635.2750,11546.5250,8795.2750,13937.7750,-2170.3500,13431.5250,15754.6500,-3275.3500,702.1500,1757.1500,3649.6500,940.9000,722.7750,8000.2750,25043.4000,-16320.3500,-11395.9750,-13347.8500,13720.2750,16156.5250,10250.2750,14269.0250,9469.0250,16982.7750,13004.0250,7769.0250,10185.2750,9255.2750
3465,16057.1600,17505.2850,21064.0350,9657.7850,22809.0350,24592.7850,20655.2850,8829.0350,11497.7850,14927.1600,6614.0350,13753.4100,17435.9100,11584.6600,12554.0350,18476.5350,14583.4100,8657.7850,11629.0350,8926.5350,13959.0350,-2195.3400,13452.7850,15872.1600,-3250.3400,647.1600,1778.4100,3693.4100,1135.9100,622.7850,7960.2850,25064.6600,-16299.0900,-11435.9650,-13310.3400,13674.0350,16111.5350,10271.5350,14152.7850,9520.2850,17001.5350,13035.2850,7790.2850,10647.7850,9302.7850
3466,16045.9200,17494.0450,21151.5450,9745.2950,22830.2950,24581.5450,20676.5450,8817.7950,11519.0450,14915.9200,6627.7950,13774.6700,17424.6700,11605.9200,12542.7950,18457.7950,14572.1700,8694.0450,11617.7950,9059.0450,13947.7950,-2174.0800,13472.7950,15893.4200,-3229.0800,635.9200,1848.4200,3720.9200,1310.9200,644.0450,7981.5450,25053.4200,-16277.8300,-11447.2050,-13321.5800,13662.7950,16132.7950,10225.2950,14141.5450,9557.7950,17017.1700,13024.0450,7794.0450,10669.0450,9324.0450
3467,16034.6800,17335.9300,21172.8050,9766.5550,22749.0550,24680.3050,20697.8050,8839.0550,11415.3050,14904.6800,6649.0550,13779.6800,17413.4300,11594.6800,12564.0550,18446.5550,14593.4300,8715.3050,11751.5550,9080.3050,14067.8050,-2116.5700,13494.0550,15914.6800,-3233.4450,607.8050,1923.4300,3709.6800,1460.9300,632.8050,7970.3050,25042.1800,-16256.5700,-11458.4450,-13268.4450,13651.5550,16102.8050,10214.0550,14162.8050,9546.5550,17038.4300,13012.8050,7809.6800,11104.0550,9381.5550
3468,16111.5650,17500.9400,21161.5650,9787.8150,22737.8150,24701.5650,20539.6900,8860.3150,11404.0650,14893.4400,6654.0650,13800.9400,17402.1900,11583.4400,12530.3150,18467.8150,14559.6900,8740.3150,11740.3150,9101.5650,14056.5650,-2095.3100,13501.5650,15935.9400,-3227.8100,622.1900,2037.1900,3732.1900,1482.1900,557.1900,7959.0650,24932.1900,-16235.3100,-11469.6850,-13247.1850,13640.3150,16124.0650,10242.8150,14184.0650,9567.8150,17047.1900,13001.5650,7830.9400,11584.0650,9460.3150
3469,16189.0750,17489.7000,21249.0750,9875.3250,22726.5750,24790.9500,20369.7000,8779.0750,11309.7000,14882.2000,6675.3250,13789.7000,17390.9500,11572.2000,12548.4500,18434.0750,14536.5750,8761.5750,11892.8250,9022.8250,14220.3250,-2229.0500,13521.5750,15987.2000,-3206.5500,627.2000,2058.4500,3753.4500,1605.9500,505.9500,7996.5750,24920.9500,-16345.3000,-11432.1750,-13155.9250,13629.0750,16112.8250,10264.0750,14210.3250,9592.8250,17075.9500,13022.8250,7819.7000,11605.3250,9449.0750
3470,16210.3350,17510.9600,21270.3350,9896.5850,22747.8350,24913.4600,20358.4600,8767.8350,11182.2100,14870.9600,6664.0850,13778.4600,17379.7100,11560.9600,12562.2100,18410.9600,14550.3350,8752.8350,11914.0850,8917.8350,14382.8350,-2240.2900,13492.8350,15975.9600,-3354.0400,615.9600,2079.7100,3754.7100,1715.9600,527.2100,8017.8350,24942.2100,-16356.5400,-11443.4150,-13167.1650,13617.8350,16125.3350,10252.8350,14234.0850,9595.3350,17097.2100,13044.0850,7861.5850,12134.7100,9437.8350
3471,16231.5950,17532.2200,21329.0950,9955.3450,22660.3450,24902.2200,20347.2200,8756.5950,11170.9700,14965.9700,6652.8450,13767.2200,17474.7200,11549.7200,12583.4700,18392.2200,14571.5950,8774.0950,11935.3450,8906.5950,14222.8450,-2117.7800,13481.5950,15997.2200,-3412.1550,604.7200,2120.9700,3743.4700,1737.2200,465.3450,8070.9700,24902.2200,-16367.7800,-11390.2800,-13070.9050,13606.5950,16114.0950,10274.0950,14222.8450,9584.0950,17118.4700,13102.8450,7882.8450,12155.9700,9426.5950
3472,16281.6050,17553.4800,21317.8550,9944.1050,22681.6050,24890.9800,20368.4800,8777.8550,11192.2300,14954.7300,6641.6050,13755.9800,17463.4800,11644.7300,12588.4800,18380.9800,14576.6050,8757.8550,11956.6050,8816.6050,14244.1050,-2006.5200,13526.6050,16018.4800,-3390.8950,650.9800,2168.4800,3768.4800,1610.9800,454.1050,8092.2300,24890.9800,-16407.7700,-11369.0200,-13082.1450,13642.8550,16102.8550,10315.3550,14257.2300,9605.3550,17142.2300,13124.1050,7920.3550,12144.7300,9415.3550
3473,16342.8650,17629.7400,21416.6150,10042.8650,22550.3650,25044.1150,20389.7400,8690.3650,11034.1150,15079.7400,6630.3650,13744.7400,17588.4900,11633.4900,12609.7400,18370.9900,14597.8650,8752.8650,11977.8650,8805.3650,14232.8650,-1915.2600,13587.8650,16053.4900,-3282.1350,672.2400,2189.7400,3728.4900,1502.2400,442.8650,8183.4900,24879.7400,-16419.0100,-11277.7600,-13060.8850,13683.4900,16075.3650,10351.6150,14323.4900,9626.6150,17163.4900,13145.3650,7937.8650,12133.4900,9436.6150
3474,16364.1250,17651.0000,21437.8750,10064.1250,22539.1250,25209.1250,20308.5000,8711.6250,10864.1250,15235.3750,6619.1250,13839.7500,17744.1250,11758.5000,12598.5000,18392.2500,14586.6250,8774.1250,11999.1250,8826.6250,14120.3750,-1894.0000,13576.6250,16082.2500,-3138.3750,656.0000,2199.1250,3717.2500,1412.2500,431.6250,8172.2500,24868.5000,-16430.2500,-11256.5000,-13039.6250,13704.7500,16096.6250,10340.3750,14403.5000,9647.8750,17154.7500,13134.1250,7959.1250,12686.0000,9597.8750
3475,16415.3850,17639.7600,21527.2600,9969.7600,22527.8850,25230.3850,20297.2600,8580.3850,10852.8850,15256.6350,6714.1350,13828.5100,17765.3850,11914.1350,12587.2600,18381.0100,14575.3850,8762.8850,12101.6350,8890.3850,14141.6350,-1816.4900,13572.8850,16103.5100,-3117.1150,644.7600,2214.1350,3719.7600,1433.5100,420.3850,8268.5100,24906.0100,-16441.4900,-11160.2400,-13018.3650,13726.0100,16117.8850,10404.1350,14424.7600,9631.6350,17176.0100,13155.3850,7980.3850,12707.2600,9735.3850
3476,16404.1450,17661.0200,21649.7700,9842.2700,22549.1450,25251.6450,20286.0200,8601.6450,10841.6450,15277.8950,6702.8950,13953.5200,17786.6450,11935.3950,12576.0200,18369.7700,14564.1450,8755.3950,12090.3950,8947.8950,14244.1450,-1795.2300,13561.6450,16149.7700,-3095.8550,633.5200,2235.3950,3708.5200,1454.7700,409.1450,8257.2700,24927.2700,-16403.9800,-11171.4800,-12997.1050,13747.2700,16052.8950,10392.8950,14413.5200,9602.8950,17135.3950,13196.6450,7889.1450,13193.5200,9724.1450
3477,16425.4050,17573.5300,21638.5300,9831.0300,22475.4050,25272.9050,20307.2800,8622.9050,10862.9050,15407.9050,6827.9050,14109.1550,17916.6550,11956.6550,12564.7800,18358.5300,14552.9050,8714.1550,12134.1550,8969.1550,14232.9050,-1870.2200,13571.6550,16217.2800,-3074.5950,676.6550,2210.4050,3699.7800,1476.0300,397.9050,8278.5300,24980.4050,-16415.2200,-11150.2200,-12975.8450,13739.1550,16041.6550,10414.1550,14402.2800,9591.6550,17156.6550,13210.4050,7910.4050,13695.4050,9745.4050
3478,16404.1650,17594.7900,21627.2900,9819.7900,22464.1650,25261.6650,20219.7900,8644.1650,10884.1650,15429.1650,6983.5400,14130.4150,17937.9150,12086.6650,12553.5400,18347.2900,14541.6650,8656.6650,12170.4150,9026.6650,14168.5400,-1848.9600,13592.9150,16206.0400,-3085.8350,697.9150,2200.4150,3702.2900,1497.2900,386.6650,8299.7900,25001.6650,-16362.0850,-11128.9600,-12931.4600,13760.4150,16062.9150,10435.4150,14391.0400,9612.9150,17099.7900,13199.1650,7789.1650,13716.6650,9766.6650
3479,16425.4250,17463.5500,21780.4250,9972.9250,22452.9250,25337.9250,20241.0500,8570.4250,10802.9250,15417.9250,7004.8000,14151.6750,17926.6750,12107.9250,12648.5500,18336.0500,14636.6750,8645.4250,12159.1750,9047.9250,14189.8000,-1827.7000,13639.1750,16227.3000,-3097.0750,686.6750,2204.1750,3723.5500,1486.0500,371.6750,8321.0500,25092.9250,-16340.8250,-11107.7000,-12893.9500,13749.1750,15961.6750,10474.1750,14462.3000,9634.1750,17054.8000,13220.4250,7810.4250,14192.9250,9621.6750
3480,16410.4350,17452.3100,21945.4350,10137.9350,22441.6850,25359.1850,20109.8100,8559.1850,10824.1850,15406.6850,7026.0600,14281.6850,17915.4350,12096.6850,12637.3100,18431.0600,14625.4350,8634.1850,12210.4350,9036.6850,14211.0600,-1806.4400,13679.1850,16313.5600,-2828.3150,707.9350,2207.3100,3744.8100,1474.8100,355.4350,8342.3100,25081.6850,-16249.5650,-11086.4400,-12866.4400,13719.1850,15844.1850,10462.9350,14483.5600,9655.4350,17076.0600,13206.6850,7799.1850,14214.1850,9750.4350
3481,16431.6950,17441.0700,21966.6950,10159.1950,22475.4450,25380.4450,20131.0700,8547.9450,10812.9450,15395.4450,7156.0700,14302.9450,17904.1950,12085.4450,12762.3200,18419.8200,14750.4450,8622.9450,12172.9450,9090.4450,14232.3200,-1785.1800,13667.9450,16302.3200,-2807.0550,691.6950,2228.5700,3766.0700,1463.5700,376.6950,8363.5700,25177.9450,-16228.3050,-11065.1800,-12877.6800,13740.4450,15832.9450,10484.1950,14472.3200,9644.1950,17097.3200,13195.4450,7787.9450,14235.4450,9862.9450
3482,16420.4550,17462.3300,21987.9550,10180.4550,22464.2050,25369.2050,20152.3300,8569.2050,10834.2050,15556.7050,7177.3300,14291.7050,18065.4550,12074.2050,12917.9550,18544.8300,14906.0800,8661.7050,12194.2050,9201.7050,14133.5800,-1763.9200,13656.7050,16188.5800,-2785.7950,680.4550,2217.3300,3801.0800,1452.3300,397.9550,8407.9550,25166.7050,-16132.0450,-11020.7950,-12829.5450,13691.7050,15719.2050,10472.9550,14533.5800,9612.9550,17118.5800,13216.7050,7776.7050,14224.2050,9884.2050
3483,16397.9650,17388.5900,21976.7150,10201.7150,22530.4650,25281.7150,20141.0900,8602.9650,10746.7150,15577.9650,7166.0900,14280.4650,18086.7150,12235.4650,12939.2150,18700.4650,14927.3400,8616.7150,12125.4650,9222.9650,14122.3400,-1722.6600,13645.4650,16209.8400,-2797.0350,701.7150,2144.8400,3839.8400,1441.0900,399.8400,8445.4650,25187.9650,-16143.2850,-10983.2850,-12808.2850,13712.9650,15586.7150,10461.7150,14554.8400,9562.9650,17139.8400,13254.2150,7695.4650,14212.9650,9952.9650
3484,16419.2250,17377.3500,21965.4750,10222.9750,22551.7250,25302.9750,20209.8500,8591.7250,10767.9750,15599.2250,7154.8500,14269.2250,18107.9750,12256.7250,12960.4750,18721.7250,14948.6000,8605.4750,12070.4750,9342.9750,14129.8500,-1701.4000,13666.7250,16198.6000,-2477.0250,805.4750,2166.1000,3861.1000,1372.3500,421.1000,8472.9750,25209.2250,-16122.0250,-10955.7750,-12819.5250,13647.3500,15607.9750,10450.4750,14576.1000,9551.7250,17164.8500,13275.4750,7630.4750,14655.4750,9974.2250
3485,16364.2350,17366.1100,22041.7350,10299.2350,22572.9850,25171.7350,20198.6100,8657.9850,10636.7350,15587.9850,7143.6100,14430.4850,18096.7350,12277.9850,13090.4850,18742.9850,15078.6100,8626.7350,12091.7350,9475.4850,14151.1100,-1712.6400,13687.9850,16283.6100,-2455.7650,794.2350,2154.8600,3847.3600,1361.1100,331.1100,8461.7350,25230.4850,-16100.7650,-10967.0150,-12728.2650,13668.6100,15596.7350,10439.2350,14597.3600,9540.4850,17176.7350,13264.2350,7651.7350,15094.8600,9995.4850
3486,16385.4950,17354.8700,22062.9950,10320.4950,22556.7450,25160.4950,20219.8700,8679.2450,10625.4950,15576.7450,7304.8700,14451.7450,18085.4950,12266.7450,13111.7450,18872.9950,15099.8700,8615.4950,12112.9950,9496.7450,14172.3700,-1723.8800,13676.7450,16213.6200,-2434.5050,815.4950,2143.6200,3824.8700,1318.6200,319.8700,8509.8700,25251.7450,-16079.5050,-10918.8800,-12707.0050,13747.9950,15585.4950,10427.9950,14618.6200,9576.7450,17177.9950,13252.9950,7561.7450,15116.1200,10016.7450
3487,16374.2550,17316.1300,22084.2550,10341.7550,22534.2550,25181.7550,20208.6300,8700.5050,10646.7550,15713.0050,7326.1300,14473.0050,18221.7550,12255.5050,13100.5050,18894.2550,15088.6300,8604.2550,12134.2550,9518.0050,14193.6300,-1743.8700,13564.2550,16234.8800,-2445.7450,804.2550,2132.3800,3869.8800,1284.8800,308.6300,8531.1300,25273.0050,-16058.2450,-10897.6200,-12619.4950,13669.8800,15574.2550,10416.7550,14607.3800,9631.7550,17178.6300,13241.7550,7470.5050,15574.8800,10038.0050
3488,16309.2650,17304.8900,22073.0150,10363.0150,22523.0150,25203.0150,20242.3900,8711.7650,10668.0150,15701.7650,7347.3900,14461.7650,18210.5150,12391.7650,13089.2650,18883.0150,15077.3900,8584.2650,12155.5150,9618.0150,14214.8900,-1755.1100,13553.0150,16256.1400,-2424.4850,793.0150,2098.6400,3891.1400,1293.6400,313.6400,8519.8900,25317.3900,-16036.9850,-10908.8600,-12598.2350,13691.1400,15563.0150,10405.5150,14597.3900,9653.0150,17168.6400,13230.5150,7491.7650,15596.1400,10053.0150
3489,16330.5250,17371.1500,22155.5250,10275.5250,22544.2750,25129.2750,20231.1500,8729.2750,10594.2750,15690.5250,7336.1500,14450.5250,18199.2750,12380.5250,13078.0250,18871.7750,15066.1500,8605.5250,12144.2750,9695.5250,14236.1500,-1753.8500,13423.0250,16244.9000,-2171.3500,814.2750,2119.9000,3912.4000,1314.9000,362.4000,8611.1500,25354.9000,-15992.6000,-10817.6000,-12576.9750,13712.4000,15584.2750,10310.5250,14618.6500,9674.2750,17161.1500,13250.5250,7393.0250,16033.6500,10074.2750
3490,16319.2850,17392.4100,22144.2850,10296.7850,22565.5350,25118.0350,20297.4100,8750.5350,10583.0350,15884.2850,7324.9100,14586.7850,18393.0350,12369.2850,13239.2850,18860.5350,15227.4100,8626.7850,12133.0350,9598.0350,14257.4100,-1765.0900,13300.5350,16309.9100,-2150.0900,803.0350,2084.9100,3933.6600,1303.6600,383.6600,8632.4100,25322.4100,-15955.0900,-10796.3400,-12588.2150,13733.6600,15743.0350,10299.2850,14618.0350,9695.5350,17182.4100,13271.7850,7381.7850,16054.9100,10095.5350
3491,16287.4200,17413.6700,22270.5450,10165.5450,22534.2950,25106.7950,20318.6700,8739.2950,10571.7950,15873.0450,7461.1700,14575.5450,18381.7950,12563.0450,13260.5450,19021.7950,15248.6700,8619.2950,11971.7950,9586.7950,14246.1700,-1732.5800,13321.7950,16367.4200,-1928.2050,665.5450,2106.1700,3939.9200,1297.4200,404.9200,8719.9200,25311.1700,-15927.5800,-10708.8300,-12599.4550,13754.9200,15764.2950,10249.2950,14666.1700,9716.7950,17203.6700,13226.7950,7370.5450,16043.6700,10083.0450
3492,16276.1800,17397.4300,22291.8050,10186.8050,22523.0550,25128.0550,20339.9300,8760.5550,10593.0550,16097.4300,7449.9300,14564.3050,18606.1800,12551.8050,13281.8050,19043.0550,15269.9300,8615.5550,11960.5550,9653.6800,14234.9300,-1711.3200,13420.5550,16388.6800,-1906.9450,786.8050,2054.3050,3952.4300,1284.9300,426.1800,8708.6800,25359.3050,-15938.8200,-10687.5700,-12610.6950,13762.4300,15893.0550,10238.0550,14687.4300,9705.5550,17224.9300,13215.5550,7359.3050,16032.4300,10104.3050
3493,16264.9400,17414.9400,22313.0650,10175.5650,22544.3150,25161.8150,20351.1900,8729.3150,10626.8150,16347.4400,7438.6900,14758.0650,18856.1900,12776.1900,13270.5650,19064.3150,15258.6900,8636.8150,11949.3150,9674.9400,14223.6900,-1743.8100,13441.8150,16377.4400,-1918.1850,775.5650,2013.0650,3973.6900,1306.1900,414.9400,8729.9400,25380.5650,-15890.6850,-10698.8100,-12621.9350,13758.0650,16020.5650,10226.8150,14676.1900,9690.5650,17246.1900,13236.8150,7291.8150,16461.1900,10095.5650
3494,16253.7000,17403.7000,22301.8250,10196.8250,22503.0750,25150.5750,20328.7000,8718.0750,10615.5750,16368.7000,7632.4500,14746.8250,18877.4500,13026.2000,13259.3250,19053.0750,15247.4500,8625.5750,11938.0750,9663.7000,14212.4500,-1755.0500,13525.5750,16431.2000,-1929.4250,614.3250,2034.3250,3968.7000,1287.4500,403.7000,8718.7000,25369.3250,-15869.4250,-10710.0500,-12633.1750,13746.8250,16009.3250,10215.5750,14592.4500,9689.3250,17297.4500,13258.0750,7241.8250,16912.4500,10084.3250
3495,16242.4600,17392.4600,22370.5850,10123.0850,22491.8350,25216.8350,20317.4600,8739.3350,10681.8350,16389.9600,7621.2100,14971.2100,18866.2100,13047.4600,13395.5850,19041.8350,15383.7100,8646.8350,11827.4600,9611.2100,14186.2100,-1785.0400,13445.5850,16452.4600,-1650.6650,635.5850,1970.5850,3973.7100,1308.7100,476.2100,8707.4600,25460.5850,-15880.6650,-10721.2900,-12514.4150,13735.5850,15998.0850,10204.3350,14511.2100,9659.3350,17318.7100,13279.3350,7230.5850,17377.4600,10105.5850
3496,16330.5950,17381.2200,22391.8450,10111.8450,22460.5950,25238.0950,20306.2200,8698.0950,10703.0950,16378.7200,7845.5950,15221.2200,18854.9700,13068.7200,13384.3450,19178.0950,15372.4700,8635.5950,11848.7200,9667.4700,14184.9700,-1821.2800,13466.8450,16473.7200,-1374.4050,494.9700,1912.4700,3987.4700,1329.9700,464.9700,8696.2200,25481.8450,-15789.4050,-10732.5300,-12381.9050,13724.3450,15986.8450,10121.8450,14416.8450,9638.0950,17368.7200,13235.5950,7219.3450,17398.7200,10109.3450
3497,16493.1050,17407.4800,22413.1050,10100.6050,22449.3550,25259.3550,20327.4800,8686.8550,10724.3550,16367.4800,8095.6050,15242.4800,18843.7300,13057.4800,13373.1050,19166.8550,15361.2300,8624.3550,11707.4800,9688.7300,14206.2300,-1832.5200,13556.8550,16494.9800,-1081.2700,366.2300,1933.7300,4089.9800,1318.7300,453.7300,8684.9800,25569.3550,-15768.1450,-10743.7700,-12360.6450,13745.6050,15975.6050,10143.1050,14438.1050,9655.6050,17406.2300,13256.8550,7208.1050,17419.9800,10093.1050
3498,16514.3650,17428.7400,22434.3650,10121.8650,22438.1150,25270.6150,20296.2400,8655.6150,10735.6150,16356.2400,8116.8650,15231.2400,18832.4900,13046.2400,13566.8650,19155.6150,15554.9900,8568.1150,11728.7400,9724.9900,14167.4900,-1910.0100,13578.1150,16516.2400,-1060.0100,354.9900,1863.7400,4078.7400,1307.4900,582.4900,8673.7400,25590.6150,-15680.6350,-10755.0100,-12339.3850,13766.8650,15964.3650,10090.6150,14309.3650,9676.8650,17394.9900,13311.8650,7185.6150,17441.2400,10081.8650
3499,16645.6250,17450.0000,22468.1250,10155.6250,22356.2500,25288.1250,20285.0000,8644.3750,10753.1250,16608.7500,8105.6250,15220.0000,19085.0000,13035.0000,13555.6250,19349.3750,15543.7500,8591.8750,11717.5000,9746.2500,14152.5000,-1921.2500,13599.3750,16570.0000,-1071.2500,343.7500,1885.0000,4100.0000,1296.2500,710.0000,8550.0000,25579.3750,-15659.3750,-10878.7500,-12350.6250,13788.1250,15953.1250,10073.1250,14201.8750,9665.6250,17383.7500,13333.1250,7188.1250,17462.5000,10068.1250
3500,16666.8850,17408.7600,22456.8850,10144.3850,22273.7600,25309.3850,20306.2600,8633.1350,10774.3850,16630.0100,8094.3850,15208.7600,19106.2600,13287.5100,13780.0100,19338.1350,15768.1350,8613.1350,11561.8850,9767.5100,14168.7600,-1899.9900,13620.6350,16606.2600,-1049.9900,332.5100,1800.6350,4121.2600,1291.2600,731.2600,8682.5100,25568.1350,-15670.6150,-10746.2400,-12361.8650,13808.1350,15941.8850,10061.8850,14112.5100,9654.3850,17459.3850,13354.3850,7238.1350,17823.7600,10056.8850
3501,16691.2700,17397.5200,22523.1450,10210.6450,22262.5200,25298.1450,20265.0200,8710.0200,10763.1450,16887.5200,8083.1450,15197.5200,19363.7700,13308.7700,14030.0200,19562.5200,16018.1450,8634.3950,11583.1450,9825.0200,14190.0200,-1878.7300,13609.3950,16647.5200,-1061.2300,245.0200,1821.8950,4142.5200,1280.0200,875.0200,8703.7700,25556.8950,-15681.8550,-10724.9800,-12373.1050,13818.1450,15921.8950,10050.6450,14046.2700,9635.6450,17480.6450,13343.1450,7291.8950,17845.0200,10058.1450
3502,16698.1550,17366.2800,22544.4050,10231.9050,22283.7800,25286.9050,20253.7800,8627.5300,10784.4050,16876.2800,8071.9050,15450.0300,19385.0300,13566.2800,14051.2800,19307.5300,16039.4050,8655.6550,11431.9050,9846.2800,14210.0300,-1953.7200,13583.7800,16636.2800,-1072.4700,168.7800,1723.1550,4163.7800,1268.7800,896.2800,8725.0300,25545.6550,-15693.0950,-10703.7200,-12384.3450,13806.9050,15910.6550,10039.4050,13988.7800,9624.4050,17514.4050,13359.4050,7313.1550,18171.2800,10079.4050
3503,16686.9150,17355.0400,22565.6650,10253.1650,22228.7900,25313.1650,20222.5400,8616.2900,10753.1650,16897.5400,8324.4150,15471.2900,19373.7900,13587.5400,14040.0400,19296.2900,16060.6650,8636.9150,11453.1650,9835.0400,14231.2900,-2039.9600,13605.0400,16625.0400,-1051.2100,190.0400,1744.4150,4185.0400,1257.5400,1014.4150,8713.7900,25534.4150,-15704.3350,-10714.9600,-12271.8350,13828.1650,15899.4150,10028.1650,14010.0400,9613.1650,17503.1650,13356.9150,7334.4150,18506.9150,10100.6650
3504,16675.6750,17343.8000,22576.9250,10264.4250,22162.5500,25334.4250,20211.3000,8637.5500,10741.9250,17158.8000,8345.6750,15728.8000,19635.0500,13576.3000,14028.8000,19317.5500,16081.9250,8625.6750,11441.9250,9936.3000,14237.5500,-2051.2000,13565.0500,16500.0500,-844.3250,178.8000,1733.1750,4258.8000,1246.3000,1035.6750,8702.5500,25523.1750,-15715.5750,-10726.2000,-12250.5750,13849.4250,15888.1750,10061.9250,14031.3000,9601.9250,17524.4250,13378.1750,7323.1750,18528.1750,10035.6750
3505,16633.1850,17261.9350,22594.4350,10281.9350,22151.3100,25323.1850,20200.0600,8582.5600,10763.1850,17180.0600,8603.1850,15750.0600,19656.3100,13837.5600,14017.5600,19338.8100,16103.1850,8614.4350,11430.6850,10035.6850,14223.8100,-2111.1900,13553.8100,16488.8100,-823.0650,76.3100,1721.9350,4323.8100,1235.0600,1024.4350,8691.3100,25641.9350,-15726.8150,-10737.4400,-12229.3150,13870.6850,15876.9350,10105.6850,14020.0600,9590.6850,17545.6850,13399.4350,7311.9350,18795.6850,10024.4350
3506,16654.4450,17339.4450,22615.6950,10270.6950,22095.0700,25359.4450,20276.9450,8643.8200,10721.9450,16937.5700,8624.4450,15738.8200,19413.8200,13858.8200,14006.3200,19360.0700,16124.4450,8644.4450,11451.9450,10056.9450,14212.5700,-2182.4300,13542.5700,16477.5700,-586.8050,65.0700,1710.6950,4312.5700,1272.5700,1013.1950,8680.0700,25774.4450,-15608.0550,-10748.6800,-12208.0550,13891.9450,15915.6950,10126.9450,14008.8200,9611.9450,17566.9450,13420.6950,7368.8200,18816.9450,10096.9450
3507,16683.2050,17328.2050,22604.4550,10259.4550,22083.8300,25348.2050,20194.4550,8665.0800,10710.7050,16926.3300,8613.2050,16000.0800,19402.5800,14096.3300,14258.8300,19381.3300,15866.9550,8633.2050,11440.7050,10045.7050,14201.3300,-2193.6700,13531.3300,16466.3300,-598.0450,53.8300,1699.4550,4333.8300,1293.8300,1130.7050,8792.5800,25795.7050,-15475.5450,-10636.1700,-12139.9200,13913.2050,15936.9550,10118.2050,13920.0800,9583.2050,17588.2050,13409.4550,7442.5800,19068.2050,10175.7050
3508,16704.4650,17349.4650,22593.2150,10248.2150,22105.0900,25316.9650,20183.2150,8608.8400,10679.4650,17147.5900,8874.4650,16021.3400,19623.8400,14117.5900,14280.0900,19123.8400,15855.7150,8686.9650,11283.2150,10034.4650,14222.5900,-2254.9100,13530.0900,16455.0900,-609.2850,42.5900,1688.2150,4355.0900,1282.5900,1151.9650,8813.8400,25816.9650,-15454.2850,-10614.9100,-12066.1600,13881.3400,15925.7150,10106.9650,13838.8400,9604.4650,17585.7150,13398.2150,7431.3400,19346.9650,10233.2150
3509,16465.1000,17399.4750,22619.4750,10274.4750,22083.8500,25305.7250,20204.4750,8597.6000,10668.2250,17168.8500,8895.7250,16258.8500,19645.1000,14338.8500,14537.6000,19112.6000,15593.2250,8764.4750,11130.7250,9991.9750,14211.3500,-2328.6500,13538.8500,16366.3500,-620.5250,31.3500,1629.4750,4438.8500,1303.8500,1173.2250,8802.6000,25805.7250,-15433.0250,-10593.6500,-11976.1500,13870.1000,15914.4750,10139.4750,13770.1000,9576.9750,17606.9750,13386.9750,7521.3500,19368.2250,10221.9750
3510,16486.3600,17460.7350,22640.7350,10295.7350,22105.1100,25294.4850,20254.4850,8618.8600,10656.9850,17190.1100,9133.2350,16280.1100,19666.3600,14360.1100,14558.8600,18850.1100,15581.9850,8753.2350,11119.4850,9980.7350,14200.1100,-2339.8900,13558.8600,16321.3600,-631.7650,20.1100,1574.4850,4460.1100,1331.3600,1238.2350,8823.8600,25794.4850,-15444.2650,-10572.3900,-11954.8900,13913.2350,15946.3600,10128.2350,13791.3600,9565.7350,17628.2350,13379.4850,7542.6100,19389.4850,10306.9850
